Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA.E2.A1L7	0.075509759659118	0	0.035774061827645	0.2092017594903	0	0.20905910923223	0.042268892014148	0.031222161720729	0.051609430552094	0	0	0	0	0.082424956350604	0.088231366258617	0.12269845984422	0.040694848128204	0	0.011305194922089	0	0	0	0.005	0.29834687874284915	0.9652130843417613
TCGA.E2.A14R	0	0.017139280699972	0.028676983495564	0.10038568811705	0	0.08992912590824	0.025292695075389	0.067788782692302	0.054566699631946	0.012315814980706	0	0	0	0.37388760958493	0.13615072149659	0.060938611345385	0.0056065001120467	0	0.027321486859883	0	0	0	0.181	0.06763058698165214	1.0856994165695704
TCGA.AO.A12F	0.078785577783081	0	0	0.054938850842248	0	0.15708277954084	0	0.0057787208544176	0	0	0.0067159381639671	0.0074876537202154	0.013279973721242	0.084495249176556	0	0.34423958884288	0.031945207993408	0.065336047349208	0.11482134716063	0	0.021897182468041	0.013195882383275	0.125	0.08771966403700347	1.0450335741710641
TCGA.AN.A04D	0.16109243314003	0	0.027335752615213	0.075142416555573	0	0	0.0026950985260186	0.17985748596595	0	0	0	0.032413955501592	0.010157171872591	0.22270555133091	0.048687078291545	0.16745842180576	0.012362087633662	0.025559934751078	0.034532612010083	0	0	0	0.1	0.10206737132260649	1.046947905347668
TCGA.B6.A409	0.042500756539064	0	0.013374951474169	0.079662770640233	0	0.1982079972171	0.0089224310434626	0.05793247997173	0.1002034129436	0	0	0.020073230654017	0	0.19480502745862	0.090160740910852	0.10468496216092	0.023081222903388	0	0.061049597843423	0	0	0.0053404182394196	0.054	0.14201133605777663	1.0305152781057154
TCGA.EW.A1OV	0.07039198002109	0.019988696665633	0.033844980056734	0.23352801753948	0	0.15078847217307	0.031750068542648	0.041987075921338	0.062098678098807	0.018166476791087	0	0.0082820653764125	0.0007	0.12506775260615	0.080801478519551	0.086263260860044	0.0005	0	0.035857516851103	0	0	0	0.008	0.25805465066144856	0.9848384134919104
TCGA.OL.A66I	0.010062874962256	0	0.0081528563831538	0.27664876260222	0	0.0545863050993	0.07491004708029	0.044496796736217	0.13012509363741	0	0	0	0	0.12087334344205	0.11723519207657	0.047406515007541	0.080368843540693	0	0.034114534693367	0	0	0.0010188347389398	0	0.5208206719717839	0.8550252004789678
TCGA.A2.A0D2	0.078725940603032	0	0.0036348928831557	0.15692486460873	0	0.10854393239948	0.084302595902357	0.026607261382447	0.0045143620202036	0.0053337263067572	0.0081674790906143	0	0.0046877409725692	0.2418359463342	0.10543272333368	0.092261536893625	0.048158457550735	0	0.030868539718412	0	0	0	0.017	0.21093222243683615	1.00154992839008
TCGA.A7.A4SE	0.019817058855471	0	0.0008	0.015483108713862	0	0.084357730909543	0	0.081946458900313	0.03531363774836	0	0.001947497714172	0	0	0.43613003135229	0.16285624234885	0.12366550596466	0	0	0.037724865321881	0	0	0	0	0.544285104464846	0.8383784047646167
TCGA.BH.A18G	0	0	0.0013322223958732	0.14839248554952	0	0.21283973447035	0.063551601468839	0.0046824956144188	0.0053659417229452	0	0.017150203525003	0.02827590901264	0.13392013397528	0.010331419797511	0.088174937141003	0.22384995940365	0	0.002782352012786	0.059350603910187	0	0	0	0.231	0.05491433152235068	1.0622853505283805
TCGA.A7.A6VY	0.016122675192359	0	0.11975957587241	0.051219228787439	0	0.08598100161607	0.084088749498457	0.044389307023097	0.039770484618789	0	0.018629009068836	0.0005	0	0.28129567142686	0.099106341506776	0.12390586243314	0.0083160011255058	0	0.026918582334146	0	0	0	0.013	0.23036081228319075	0.9962510738942183
TCGA.A8.A07O	0.042592895251867	0	0.0092137016868029	0.05766290168604	0	0.066669542041174	0.028136278043811	0.021736961839248	0.045703092540271	0	0	0.0078714776241188	0	0.64215493638676	0.023071119846528	0.041362600311452	0	0.0054009933105217	0	0.0084234994314103	0	0	0.005	0.29418888221305084	1.0140811686514422
TCGA.A7.A0DA	0	0.011695786482048	0.0011414872360764	0.057853908497506	0	0.091215079787254	0	0.047769229748845	0.053804048776016	0	0	0	0	0.44080257131486	0.086682076618036	0.19962828581806	0	0	0.0094075257212928	0	0	0	0.003	0.33413107638023243	0.967347259552211
