Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
TCGA.E2.A159	2.6223983567625413	0	0.3154966755419497	4.581093057413691	0	12.24958326382641	2.273170479961489	0	0	0	1.2939625864474256	0	0.2484762339711763	6.615246266213901	5.130092533623059	7.161141837725009	0.43087427059211847	0.12100755276761932	1.7074568851536185	0	0	0	0.07	0.13651032991553974	44.75000000000001
TCGA.E2.A1B6	13.140866334596923	11.072122076749988	0	5.220450438299341	0	30.375301371905806	1.956188287674098	0	10.311008071013749	0	14.342534662418322	0	3.9947204480323775	9.846041935619853	11.949461367654097	3.7362585268520228	0	0.18004647918351763	0	0	0	0	0	0.42539067403594555	116.1250000000001
TCGA.D8.A1XK	1.8631520922759992	0	1.016922445805632	0.9930445837464966	0	4.790735061758557	1.0172504931752477	0.3444731618457842	0	0	1.5344236256407087	0	0.26498809402162227	10.72636839537485	1.8789007655879781	3.3551984239633503	0	0	0.21454285680378754	0	0	0	0.03	0.1838917646644711	28.000000000000014
TCGA.AR.A1AI	1.7815407601710642	0	0.9862692131155236	3.220435084790979	0	11.076191457348951	1.5518272482978648	0.6882405626281669	0	0	1.8717244665949997	0	1.4339357068662117	4.591553458252503	3.1666227544858474	5.069836883461586	0	0.7121699761079389	0.474652427878349	0	0	0	0.09	0.12309307817315958	36.624999999999986
TCGA.EW.A1OW	1.4034574618434164	0	0.06062752908579998	0.34833207116467224	0	2.109653137122818	0	0.8348680594417691	0.32856229320810504	0	0.5017338755896298	0	0	4.251520473547053	1.4109287942813025	2.1617565984572242	0.264531853138601	0	0.3240278531196047	0	0	0	0.03	0.18804282346291018	13.999999999999996
TCGA.C8.A26X	2.5649360259731377	0	3.100339519881089	1.6748404916718131	0	4.682109786670401	0.6730063734302711	1.9481977705404736	1.550488866092709	0	1.7244060110604116	0	0	10.391620828122981	2.3650761651000183	6.699124675317714	0	0	1.0008534861390004	0	0	0	0.03	0.2114036012530476	38.37500000000002
TCGA.A2.A04Q	5.540691833449744	0	0.11566518587322488	6.816635922437067	0	14.78138761540549	1.69071632388692	2.376555187786301	2.758327744916857	0	5.085206725729377	0	1.4367611045815187	9.08178166035748	6.360722094635903	5.523514671748559	0	0.3256491335109522	0.23138479568064246	0	0	0	0.03	0.14381720191183167	62.125000000000036
TCGA.A2.A1G6	1.8460074154742885	0	0.17743750060488597	2.2142067236507708	0	5.112430196792767	0.22868843714710715	0.7410621084568074	0	0	0	0	2.5903021941373945	0.49740404802070515	0	6.130423456296363	0.34736600583495214	1.550867621058806	2.764865942482432	0	0.42393835004271047	0	0.08	0.12651983017934515	24.62499999999999
TCGA.A2.A0SX	5.495666363596957	0	0	1.3371432361242745	0	18.3553312757892	1.318167050859523	3.754531992003206	0.29232797893864576	0	2.800473400953672	0	0	16.489708390200825	4.018463267330188	3.9860997828779308	0	0.15208726132562064	0	0	0	0	0.03	0.14502904819759835	58.00000000000004
TCGA.AN.A0XU	2.979938966085169	0	0.2736169347039472	2.271718967268888	0	2.222396570981184	0.2533174887098975	2.783685146811408	0.22717187528301777	0	2.0116541758104387	0.48941358825573167	0	5.638642144608935	3.5426471269428745	4.264099735423647	0.16803039384788998	0	0.49866688526698244	0	0	0	0.03	0.21003883172016952	27.62500000000001
TCGA.BH.A0B9	3.865517870029422	0	0	8.378295313279429	0	10.351068706923806	2.1412072961224147	4.07436522374302	3.419758711746637	0	0.15218224936809172	0	0.3447928121519338	6.8352235758715425	9.026290075031453	6.19707152177471	3.3496718287033156	0	2.2395548152542495	0	0	0	0	0.3291571995984797	60.37500000000002
TCGA.B6.A409	1.7971110283854668	0	0.0691164239827611	1.0041415875156108	0	5.122875017566489	0	0.40201341799718926	1.5183996845597016	0	0	0.4002661630781107	0.33950227967849955	2.3561975332182037	1.7968775380047084	4.444313011612981	0.0707319835409225	0.026058653405467282	0.7737395537329553	0	0	0.0036561237209280944	0.09	0.12070293896858783	20.124999999999996
TCGA.AR.A1AY	0.08925982869133091	0.05877861566718939	0	0	0	2.4505689209725974	0	0.17073591164138904	0.0067668600206101485	0	0.4836373480569212	0	0	5.84818124909633	0.15266862830058767	0.6932724825863272	0	0	0	0.04613015496671657	0	0	0.03	0.1554671870124113	10.0
TCGA.EW.A1OV	3.2961989886120033	1.0969097123608256	0	6.469328529337583	0	9.49769023808307	1.0992369345367523	1.9397798390029566	0.5518362282290921	0	0.747463681623297	0	0.2957431679187337	4.541633098158056	3.269246351456937	4.464635799743288	0	0	0.6052974309374067	0	0	0	0.03	0.2237435643028515	37.875
